c FILE			: 2_10.txt
a 704 420 81
a 901 391 89
a 219 994 4
a 216 875 50
a 304 77 71
a 571 91 35
a 806 143 85
a 88 64 41
a 412 282 18
a 889 10 50
a 126 789 67
a 923 710 38
a 435 469 6
a 838 641 83
a 754 567 63
a 565 71 97
a 839 901 86
a 426 793 32
a 115 407 4
a 83 152 7
a 173 400 47
a 758 138 70
a 661 338 22
a 682 970 97
a 159 901 91
a 617 113 15
a 302 760 14
a 660 95 17
a 104 191 61
a 665 608 6
a 334 811 71
a 765 492 3
a 972 899 40
a 359 782 3
a 658 332 84
a 64 230 47
a 711 725 0
a 678 576 87
a 96 494 86
a 505 646 30
a 147 572 21
a 570 170 87
a 664 273 61
a 525 607 97
a 28 968 18
a 221 490 2
a 766 956 31
a 767 620 76
a 779 703 37
a 28 171 79
a 919 196 66
a 807 359 92
a 950 124 67
a 472 875 55
a 586 103 64
a 2 1004 66
a 886 445 69
a 126 281 64
a 602 128 84
a 42 379 16
a 582 614 55
a 576 627 9
a 1004 423 90
a 329 641 36
a 722 149 41
a 803 999 46
a 954 148 77
a 825 456 85
a 148 685 16
a 212 595 25
a 463 820 10
a 901 944 83
a 763 864 0
a 24 248 26
a 946 521 42
a 456 180 40
a 986 564 50
a 962 958 22
a 910 466 13
a 652 239 51
a 794 731 29
a 324 202 57
a 167 982 15
a 296 292 12
a 301 704 28
a 318 631 38
a 559 185 91
a 349 463 33
a 789 21 14
a 841 214 30
a 991 218 9
a 316 457 64
a 663 64 24
a 651 916 40
a 603 55 88
a 654 754 42
a 308 405 28
a 188 572 55
a 227 932 83
a 679 80 52
a 47 437 52
a 314 628 55
a 882 510 50
a 587 173 3
a 929 168 95
a 987 950 18
a 86 119 30
a 922 808 19
a 217 619 60
a 507 682 99
a 819 919 19
a 193 855 37
a 960 176 17
a 901 214 67
a 204 135 34
a 108 543 16
a 981 116 88
a 639 341 10
a 291 98 49
a 114 311 9
a 12 147 38
a 603 845 74
a 633 234 79
a 651 724 43
a 221 23 54
a 984 598 61
a 390 348 97
a 280 361 37
a 462 49 53
a 487 134 31
a 770 178 29
a 500 708 88
a 618 530 27
a 318 997 45
a 489 965 18
a 689 719 40
a 816 155 49
a 929 173 33
a 740 729 87
a 1020 277 9
a 841 688 38
a 618 697 93
a 343 443 60
a 306 434 44
a 380 663 78
a 757 208 11
a 850 93 11
a 856 203 43
a 428 454 27
a 804 288 50
a 511 919 29
a 853 955 3
a 726 484 45
a 749 512 0
a 424 210 19
a 61 411 54
a 847 462 27
a 329 16 62
a 908 918 34
a 428 32 53
a 64 561 86
a 480 272 3
a 586 858 97
a 267 725 0
a 30 47 49
a 867 138 57
a 577 443 82
a 109 457 22
a 295 200 61
a 1023 592 83
a 45 42 95
a 115 752 72
a 675 158 77
a 380 489 95
a 170 520 31
a 979 438 6
a 227 344 80
a 642 898 43
a 429 44 31
a 210 953 98
a 504 574 39
a 576 616 95
a 584 595 39
a 423 48 15
a 984 411 7
a 209 904 16
a 774 810 9
a 786 197 91
a 912 160 17
a 166 890 98
a 941 181 45
a 988 702 15
a 475 451 29
a 627 1021 79
a 548 553 58
a 969 813 58
a 978 756 23
a 985 667 84
a 653 164 13
a 538 239 40
a 290 923 42
a 64 336 65
a 464 397 21
a 140 638 5
a 1016 668 15
a 693 427 6
a 979 69 64
a 668 976 89
a 418 371 22
a 798 314 79
a 542 949 78
a 248 749 69
a 827 78 37
a 946 851 59
a 181 772 2
a 493 892 87
a 34 188 87
a 193 159 99
a 719 170 98
a 906 283 75
a 609 823 97
a 179 435 42
a 749 774 81
a 280 966 75
a 605 146 9
a 153 44 87
a 902 156 37
a 83 990 75
a 980 237 5
a 845 669 2
a 828 270 72
a 713 253 43
a 1001 694 86
a 371 555 71
a 724 856 9
a 804 459 83
a 982 843 75
a 179 41 30
a 541 766 52
a 217 34 51
a 455 939 48
a 887 506 84
a 296 369 40
a 777 515 27
a 756 136 70
a 975 370 31
a 896 7 49
a 153 502 94
a 443 470 76
a 124 339 24
a 739 174 3
a 423 361 12
a 939 733 91
a 417 179 70
a 628 764 29
a 25 918 15
a 738 61 11
a 302 391 72
a 359 987 19
a 880 742 82
a 146 583 33
a 576 37 7
a 460 760 6
a 486 300 59
a 274 50 57
a 525 708 20
a 404 511 98
a 528 650 37
a 664 402 34
a 922 974 51
a 807 784 0
a 162 308 30
a 254 339 58
a 983 698 89
a 129 360 87
a 3 86 10
a 18 988 9
a 523 382 50
a 83 286 24
a 575 25 94
a 143 678 22
a 415 464 71
a 141 873 17
a 350 346 11
a 872 967 88
a 55 135 30
a 527 740 54
a 904 632 85
a 104 109 64
a 139 609 89
a 867 8 95
a 103 989 0
a 849 454 97
a 302 478 79
a 60 430 54
a 891 26 43
a 131 1021 18
a 260 739 27
a 727 223 45
a 118 634 33
a 782 727 13
a 796 710 53
a 924 105 7
a 36 133 70
a 123 983 79
a 98 699 6
a 150 249 91
a 342 649 87
a 935 241 80
a 921 193 43
a 607 851 84
a 490 113 51
a 556 735 24
a 69 132 86
a 336 586 78
a 504 38 79
a 1011 805 11
a 975 564 2
a 543 576 39
a 506 803 29
a 165 116 26
a 26 975 21
a 360 561 6
a 395 824 48
a 835 533 39
a 436 1006 86
a 685 762 74
a 948 489 13
a 707 520 60
a 16 383 81
a 884 817 43
a 826 947 47
a 929 517 2
a 15 89 51
a 370 281 94
a 479 95 35
a 23 867 61
a 42 757 34
a 252 770 18
a 439 878 75
a 239 690 35
a 554 875 60
a 74 405 1
a 16 792 7
a 257 508 0
a 35 208 86
a 969 830 11
a 327 614 9
a 670 299 7
a 674 401 28
a 857 1020 89
a 801 465 86
a 692 935 41
a 662 515 47
a 109 982 63
a 839 488 64
a 180 217 87
a 899 353 50
a 828 108 72
a 361 184 51
a 218 817 92
a 212 279 60
a 754 656 82
a 327 900 41
a 247 891 81
a 444 554 14
a 690 368 48
a 538 539 88
a 610 901 56
a 594 155 13
a 688 361 69
a 317 229 86
a 536 218 32
a 241 649 47
a 857 630 29
a 10 817 97
a 845 371 56
a 614 675 47
a 644 451 60
a 122 617 51
a 168 31 50
a 111 531 63
a 682 358 66
a 203 126 34
a 791 984 56
a 73 101 51
a 592 431 24
a 932 356 78
a 531 708 80
a 875 524 68
a 610 5 76
a 425 1004 65
a 202 168 39
a 814 559 44
a 521 340 99
a 563 44 10
a 604 386 71
a 763 248 30
a 446 894 39
a 192 936 24
a 362 815 8
a 50 685 63
a 758 722 94
a 378 661 45
a 754 648 7
a 975 134 67
a 106 212 27
a 533 968 28
a 850 721 41
a 913 685 99
a 92 886 58
a 185 56 4
a 310 966 24
a 451 495 18
a 817 362 25
a 57 644 44
a 1 825 44
a 345 727 70
a 996 276 44
a 28 958 19
a 462 45 72
a 596 712 18
a 558 110 74
a 173 341 50
a 65 903 78
a 572 213 79
a 731 469 8
a 885 796 91
a 98 235 75
a 952 223 13
a 353 260 84
a 380 295 6
a 92 673 35
a 354 426 2
a 996 439 73
a 449 141 15
a 661 637 17
a 659 905 73
a 718 789 10
a 991 571 57
a 727 1022 52
a 218 573 4
a 489 27 3
a 321 951 95
a 32 553 71
a 569 684 87
a 747 76 80
a 340 50 18
a 549 896 62
a 203 729 60
a 156 282 76
a 906 136 28
a 717 23 11
a 359 444 36
a 856 280 18
a 194 895 23
a 83 266 49
a 176 263 94
a 48 287 27
a 979 805 82
a 117 681 67
a 177 922 19
a 111 676 0
a 331 9 5
a 404 90 39
a 635 980 63
a 376 572 29
a 139 718 63
a 790 241 51
a 327 932 92
a 566 45 31
a 199 139 54
a 171 564 54
a 591 65 7
a 245 639 91
a 458 342 88
a 14 141 47
a 258 16 77
a 504 636 99
a 726 576 61
a 266 26 74
a 645 201 17
a 511 369 3
a 85 379 20
a 335 150 92
a 813 341 46
a 883 772 78
a 799 102 93
a 660 940 33
a 86 52 78
a 321 184 54
a 315 607 16
a 303 745 28
a 401 490 0
a 593 969 3
a 207 695 19
a 539 710 23
a 272 513 36
a 138 956 64
a 47 314 10
a 936 714 33
a 886 566 26
a 371 504 92
a 953 734 36
a 271 203 28
a 826 717 89
a 688 833 60
a 322 674 54
a 706 173 56
a 314 638 47
a 244 326 60
a 790 222 10
a 851 15 11
a 364 451 25
a 90 949 51
a 691 623 55
a 706 937 76
a 73 1022 92
a 567 440 23
a 741 676 41
a 903 655 25
a 917 823 87
a 76 767 53
a 90 140 66
a 274 791 28
a 550 978 84
a 742 777 25
a 899 431 66
a 11 120 67
a 362 74 90
a 358 539 13
a 555 970 49
a 606 608 37
a 979 911 83
a 369 351 35
a 801 813 40
a 508 379 94
a 348 811 47
a 15 508 61
a 384 881 27
a 107 533 75
a 70 487 4
a 527 422 99
a 172 150 32
a 683 611 98
a 391 733 61
a 900 67 44
a 650 754 73
a 424 24 88
a 669 637 76
a 766 307 6
a 533 950 63
a 631 839 87
a 466 835 89
a 806 532 55
a 215 717 73
a 31 108 61
a 698 185 99
a 268 626 81
a 718 649 63
a 440 601 66
a 300 811 73
a 696 746 10
a 735 180 23
a 1006 472 59
a 773 364 18
a 532 908 85
a 898 629 7
a 700 739 88
a 977 139 39
a 88 388 55
a 88 439 9
a 907 33 31
a 997 11 3
a 666 301 75
a 961 875 4
a 386 467 42
a 52 534 14
a 75 1012 4
a 889 158 13
a 935 1016 29
a 902 729 53
a 190 415 91
a 276 649 10
a 689 70 59
a 6 955 26
a 921 807 3
a 430 913 38
a 667 778 64
a 910 804 3
a 776 620 69
a 4 419 39
a 571 757 74
a 827 235 13
a 107 103 90
a 81 372 39
a 388 497 70
a 351 217 81
a 147 781 16
a 82 663 10
a 562 708 0
a 685 686 67
a 933 914 10
a 181 756 38
a 855 431 67
a 639 789 45
a 92 178 63
a 127 70 39
a 343 697 67
a 454 952 50
a 103 370 3
a 832 706 26
a 954 671 63
a 138 290 70
a 261 735 29
a 567 16 70
a 129 287 87
a 59 233 22
a 51 43 17
a 911 716 91
a 310 466 85
a 425 251 90
a 689 109 77
a 981 167 51
a 68 712 69
a 510 66 53
a 511 307 57
a 551 505 7
a 715 907 96
a 538 469 44
a 147 370 33
a 996 55 72
a 785 184 20
a 836 489 75
a 239 742 97
a 151 39 17
a 242 14 70
a 438 67 92
a 71 576 99
a 42 320 55
a 979 736 55
a 845 491 46
a 822 322 44
a 749 815 36
a 66 637 80
a 424 524 50
a 574 1019 76
a 452 827 67
a 705 671 76
a 422 909 65
a 778 645 19
a 312 161 2
a 581 831 8
a 57 470 93
a 632 651 92
a 287 814 94
a 398 984 31
a 854 342 43
a 932 456 76
a 989 1023 77
a 154 134 73
a 917 330 18
a 602 49 66
a 640 218 67
a 724 394 58
a 843 305 57
a 399 665 58
a 559 927 23
a 15 603 1
a 505 755 74
a 317 196 22
a 68 541 89
a 125 929 55
a 938 895 94
a 328 23 81
a 598 889 52
a 314 698 91
a 148 429 68
a 988 291 26
a 428 466 70
a 927 637 47
a 587 155 93
a 107 779 60
a 166 788 84
a 111 14 23
a 595 860 99
a 385 719 66
a 565 289 93
a 174 48 55
a 953 328 45
a 975 658 41
a 687 819 79
a 801 848 55
a 974 201 33
a 542 90 22
a 807 75 47
a 317 537 42
a 701 908 99
a 259 821 35
a 730 533 7
a 966 892 18
a 949 771 32
a 616 888 32
a 73 67 38
a 1024 218 49
a 35 628 80
a 620 328 8
a 450 530 95
a 500 5 75
a 519 423 25
a 720 871 29
a 65 752 88
a 634 27 79
a 357 340 33
a 758 383 9
a 598 885 49
a 655 876 12
a 703 100 55
a 308 78 93
a 565 380 46
a 369 35 69
a 192 232 51
a 185 547 80
a 605 494 90
a 135 882 10
a 563 495 30
a 716 1022 83
a 490 400 53
a 465 1011 31
a 804 608 14
a 140 459 8
a 473 701 12
a 742 998 11
a 718 723 38
a 293 337 55
a 137 295 65
a 614 100 9
a 439 761 64
a 11 988 90
a 685 115 73
a 356 16 93
a 649 783 48
a 964 130 75
a 396 726 23
a 515 44 35
a 970 135 81
a 959 325 62
a 264 572 7
a 508 409 20
a 911 924 24
a 116 951 3
a 825 511 40
a 747 938 9
a 265 953 4
a 301 249 48
a 551 629 43
a 917 745 30
a 575 716 70
a 971 600 89
a 293 979 22
a 881 163 74
a 663 201 95
a 901 665 49
a 812 854 23
a 648 96 4
a 631 514 26
a 418 766 50
a 924 96 96
a 58 723 84
a 965 712 37
a 685 486 40
a 456 392 70
a 161 947 50
a 835 126 89
a 863 884 43
a 179 386 89
a 79 727 45
a 283 74 3
a 909 624 95
a 346 518 68
a 849 357 29
a 450 527 90
a 915 90 13
a 819 571 82
a 903 578 65
a 271 799 85
a 547 420 81
a 311 329 90
a 1014 88 8
a 827 495 7
a 44 74 25
a 947 485 64
a 893 757 85
a 533 424 94
a 217 931 63
a 712 895 96
a 105 550 39
a 112 387 86
a 456 492 0
a 927 428 87
a 527 491 94
a 299 837 27
a 329 638 99
a 314 412 96
a 318 498 34
a 141 983 11
a 252 951 70
a 859 727 28
a 956 671 12
a 140 148 81
a 563 180 60
a 614 501 48
a 87 280 13
a 386 720 46
a 913 555 57
a 639 805 13
a 752 44 90
a 203 491 43
a 84 606 12
a 271 721 71
a 703 980 99
a 973 806 99
a 406 726 7
a 638 432 47
a 39 540 56
a 30 244 35
a 123 757 38
a 745 523 74
a 106 1006 16
a 320 35 39
a 302 445 77
a 323 866 87
a 307 524 90
a 554 220 79
a 527 686 2
a 404 172 73
a 525 220 98
a 714 709 17
a 491 16 90
a 266 780 88
a 579 146 62
a 902 242 61
a 647 589 44
a 491 490 63
a 594 762 4
a 773 21 94
a 525 49 25
a 151 688 55
a 483 767 42
a 546 538 76
a 591 164 96
a 549 298 6
a 223 851 47
a 474 904 31
a 541 552 14
a 698 740 55
a 753 979 65
a 138 512 54
a 365 477 13
a 526 473 5
a 604 368 73
a 479 227 7
a 305 89 51
a 84 258 75
a 755 151 19
a 983 195 17
a 523 827 56
a 682 758 53
a 289 209 3
a 79 1003 84
a 528 21 48
a 956 364 53
a 1005 403 92
a 715 680 94
a 779 972 14
a 919 569 26
a 549 1009 57
a 246 720 94
a 402 18 88
a 778 863 36
a 966 495 76
a 986 612 27
a 198 707 75
a 62 827 13
a 572 114 61
a 693 878 32
a 532 765 69
a 1008 296 65
a 397 761 30
a 693 89 62
a 949 466 1
a 441 176 91
a 614 966 90
a 664 164 57
a 970 910 32
a 700 818 50
a 981 213 52
a 816 142 96
a 170 842 54
a 44 803 49
a 235 119 78
a 668 167 2
a 405 374 30
a 875 395 82
a 139 828 73
a 310 414 57
a 650 319 62
a 166 805 83
a 101 807 24
a 658 481 79
a 437 987 25
a 921 557 33
a 642 388 30
a 329 840 43
a 79 55 84
a 961 858 55
a 44 850 20
a 170 564 15
a 379 319 21
a 826 70 73
a 112 593 26
a 101 463 7
a 369 204 74
a 977 613 46
a 81 574 76
a 178 512 82
a 834 253 36
a 424 536 1
a 958 459 45
a 882 438 1
a 41 657 4
a 117 30 45
a 320 437 20
a 412 379 8
a 883 692 60
a 506 237 99
a 488 721 39
a 765 6 72
a 778 283 28
a 224 1010 48
a 637 867 16
a 933 39 38
a 745 595 66
a 83 312 64
a 448 10 73
a 104 740 0
a 864 179 60
a 941 700 12
a 151 44 29
a 1006 148 13
a 918 128 55
a 1024 305 59
a 210 357 56
a 263 648 85
a 360 26 96
a 192 737 30
a 602 638 96
a 857 612 49
a 189 74 42
a 303 266 12
a 900 662 81
a 912 10 37
a 682 291 38
a 272 602 12
a 527 621 22
a 609 384 97
a 261 295 99
a 797 817 84
a 1006 597 88
a 267 960 49
a 744 1003 8
a 950 444 22
a 896 408 68
a 698 772 64
a 778 184 16
a 984 813 29
a 1002 657 65
a 789 705 69
a 757 500 10
a 134 26 38
a 471 234 13
a 964 152 79
a 989 870 98
a 845 309 7
a 117 998 30
a 630 168 28
a 513 367 76
a 337 117 91
a 720 371 52
a 251 517 3
a 172 28 41
a 957 893 14
a 926 96 76
a 670 814 91
a 192 834 45
a 318 525 63
a 183 554 49
a 390 588 93
a 454 943 76
a 63 424 61
a 216 942 53
a 950 436 36
a 846 977 10
a 11 65 48
a 365 224 81
a 292 267 23
a 772 318 91
a 931 471 22
a 208 424 6
a 694 637 11
a 325 850 45
a 403 304 12
a 551 493 89
a 791 20 52
a 162 750 5
a 39 396 79
a 771 509 47
a 492 271 77
a 131 867 38
a 82 488 66
a 581 190 77
a 939 291 59
a 861 912 84
a 215 424 88
a 142 535 28
a 620 294 4
a 611 603 59
a 632 325 46
a 647 941 79
a 155 11 16
a 681 112 15
a 821 219 61
a 168 649 48
a 211 506 43
a 40 928 71
a 465 990 13
a 713 745 81
a 1005 79 87
a 129 160 33
a 939 548 97
a 450 635 89
a 159 807 36
a 616 268 44
a 304 803 77
a 464 649 98
a 232 846 37
a 1012 408 11
a 11 757 68
a 572 367 9
a 682 393 65
a 782 967 75
a 608 96 98
a 420 1 70
a 724 463 98
a 341 216 31
a 695 516 80
a 587 683 43
a 425 891 93
a 165 824 78
a 788 698 53
a 939 306 7
a 155 101 89
a 365 376 77
a 571 1010 22
a 378 471 51
a 271 80 88
a 690 226 19
a 338 123 94
a 561 119 15
a 660 420 60
a 64 507 48
a 856 693 75
a 711 359 85
a 789 396 15
a 910 419 77
a 335 315 68
a 869 859 13
a 589 663 29
a 450 859 61
a 431 695 56
a 940 562 64
a 911 1 76
a 111 696 60
a 513 792 62
a 282 739 85
a 170 481 59
a 133 756 72
a 107 739 87
a 338 897 44
a 939 236 80
a 576 986 28
a 744 29 41
a 771 791 41
a 313 581 84
a 238 918 26
a 505 783 38
a 112 1011 5
a 829 325 46
a 209 602 3
a 525 215 51
a 1024 402 97
a 421 906 18
a 516 959 48
a 136 897 70
a 478 152 2
a 47 544 57
a 104 719 93
a 239 365 60
a 456 329 48
a 264 220 13
a 681 775 82
a 135 911 43
a 474 581 51
a 156 520 79
a 769 448 37
a 621 238 96
a 200 229 72
a 607 330 1
a 173 1024 70
a 303 866 25
a 581 547 79
a 463 786 90
a 320 753 91
a 491 854 85
a 784 3 52
a 154 584 96
a 820 20 67
a 880 118 43
a 992 548 40
a 434 549 91
a 426 742 94
a 188 677 67
a 342 770 6
a 33 928 49
a 633 607 26
a 139 456 88
a 452 686 26
a 139 572 98
a 620 432 94
a 896 1024 79
a 882 579 55
a 366 850 97
a 829 391 8
a 377 962 3
a 476 444 39
a 699 462 50
a 473 834 85
a 429 529 47
a 317 306 62
a 220 523 83
a 950 927 82
a 208 940 1
a 575 389 22
a 451 150 23
a 337 498 52
a 1010 706 71
a 592 161 60
a 790 104 62
a 14 817 33
a 169 748 28
a 240 509 19
a 192 789 1
a 132 887 94
a 763 62 20
a 880 773 27
a 426 454 63
a 476 797 9
a 497 867 32
a 880 499 48
a 457 892 92
a 689 330 27
a 263 177 65
a 784 337 10
a 887 227 79
a 342 510 25
a 676 477 80
a 523 1017 47
a 729 432 7
a 1010 553 59
a 723 244 5
a 392 787 32
a 352 782 72
a 209 930 22
a 877 440 54
a 79 246 12
a 673 116 16
a 558 326 3
a 184 536 25
a 798 875 8
a 460 235 92
a 586 1001 27
a 449 708 21
a 197 524 13
a 405 580 80
a 214 177 52
a 339 1003 11
a 163 1014 51
a 425 163 86
a 451 560 51
a 881 774 75
a 378 253 15
a 15 180 85
a 910 544 20
a 54 638 6
a 421 729 20
a 167 144 79
a 394 346 36
a 359 772 24
a 741 464 18
a 474 94 83
a 425 711 65
a 541 323 60
a 923 936 5
a 923 177 49
a 690 349 74
a 662 161 59
a 495 756 96
a 716 551 52
a 339 703 81
a 417 390 19
a 732 592 79
a 605 673 59
a 249 386 72
a 315 33 88
a 724 96 85
a 593 779 58
a 439 475 9
a 562 394 36
a 731 221 1
a 49 646 71
a 529 680 46
a 372 118 7
a 893 790 52
a 757 178 56
a 890 488 69
a 283 226 70
a 346 405 38
a 140 344 92
a 469 657 45
a 649 175 97
a 393 154 69
a 466 685 83
a 195 66 65
a 241 27 95
a 1009 945 61
a 474 29 89
a 709 575 56
a 910 1013 39
a 152 516 74
a 958 682 66
a 398 934 13
a 715 252 97
a 27 309 13
a 737 439 60
a 412 110 2
a 10 666 2
a 730 898 0
a 686 458 41
a 164 229 55
a 474 14 49
a 691 511 24
a 825 40 84
a 286 991 23
a 160 491 87
a 780 594 91
a 309 266 9
a 559 417 80
a 805 131 19
a 988 601 5
a 407 207 93
a 339 647 73
a 558 639 42
a 329 311 35
a 622 144 62
a 279 157 78
a 160 983 21
a 697 224 24
a 266 31 83
a 662 737 12
a 325 464 98
a 862 812 2
a 227 406 66
a 952 334 62
a 635 586 78
a 269 877 94
a 760 157 41
a 1021 12 77
a 229 135 96
a 448 136 23
a 491 180 14
a 851 442 93
a 769 342 62
a 407 164 0
a 296 632 61
a 39 678 26
a 20 630 78
a 330 876 44
a 874 864 2
a 732 667 38
a 11 907 7
a 37 307 66
a 254 790 44
a 293 912 92
a 810 833 18
a 653 671 19
a 176 814 47
a 738 1015 9
a 629 383 60
a 561 74 42
a 529 823 89
a 667 761 28
a 1003 782 2
a 798 675 33
a 328 915 91
a 569 530 58
a 50 849 22
a 799 968 22
a 750 197 56
a 505 656 89
a 76 733 19
a 695 825 33
a 546 527 56
a 916 651 14
a 855 866 18
a 253 524 72
a 268 322 45
a 3 915 68
a 778 102 74
a 848 1024 82
a 165 485 27
a 63 1003 95
a 721 948 55
a 559 301 69
a 173 379 85
a 163 970 65
a 740 539 39
a 439 964 63
a 963 912 2
a 770 21 80
a 311 246 25
a 595 284 0
a 928 915 30
a 568 991 82
a 901 116 90
a 87 787 53
a 951 950 41
a 200 603 59
a 878 305 25
a 697 198 96
a 718 956 17
a 481 554 22
a 894 347 57
a 178 955 10
a 357 9 22
a 464 423 21
a 730 754 13
a 817 623 66
a 694 262 8
a 963 886 24
a 746 325 38
a 950 206 65
a 452 808 76
a 707 517 72
a 192 951 99
a 145 115 62
a 17 847 77
a 670 404 80
a 578 907 48
a 907 517 19
a 71 399 72
a 615 822 96
a 630 968 51
a 811 758 72
a 216 619 5
a 801 818 0
a 200 867 39
a 702 380 2
a 78 253 83
a 891 344 50
a 241 317 75
a 375 442 4
a 500 974 13
a 146 448 84
a 492 600 76
a 377 386 51
a 560 595 89
a 315 502 94
a 30 163 18
a 956 886 86
a 134 840 25
a 50 217 68
a 154 657 47
a 7 339 20
a 1002 908 80
a 846 34 36
a 579 77 63
a 47 894 45
a 981 555 32
a 292 150 55
a 399 6 76
a 122 744 81
a 487 570 96
a 988 195 30
a 1016 829 37
a 591 29 29
a 237 510 20
a 333 599 7
a 703 399 67
a 227 988 3
a 819 381 13
a 38 737 48
a 896 97 50
a 743 226 40
a 261 560 14
a 497 296 78
a 37 861 11
a 923 471 13
a 339 230 11
a 491 185 7
a 911 720 75
a 644 26 57
a 859 877 87
a 677 580 95
a 986 23 67
a 159 223 58
a 979 580 88
a 249 428 28
a 211 227 73
a 541 58 75
a 518 579 27
a 370 981 31
a 540 661 8
a 922 419 37
a 498 44 68
a 153 514 16
a 704 555 46
a 122 879 32
a 893 509 85
a 316 377 7
a 602 980 90
a 476 635 55
a 588 97 72
a 499 992 81
a 203 903 68
a 46 906 0
a 579 757 23
a 597 44 54
a 727 447 22
a 346 869 35
a 35 649 10
a 667 677 58
a 708 222 4
a 553 756 23
a 834 890 55
a 879 334 68
a 181 995 73
a 721 73 44
a 649 421 67
a 960 863 79
a 135 156 12
a 90 287 37
a 914 103 6
a 938 30 3
a 775 924 6
a 139 1003 88
a 246 499 70
a 557 103 32
a 255 876 20
a 48 456 50
a 328 143 7
a 760 280 94
a 984 243 32
a 784 544 14
a 151 681 82
a 394 914 64
a 330 553 69
a 972 460 77
a 370 41 29
a 204 8 34
a 419 789 47
a 954 612 15
a 797 48 77
a 3 106 45
a 9 959 37
a 538 614 62
a 171 442 18
a 57 546 96
a 740 79 67
a 165 497 82
a 525 218 30
a 366 306 43
a 141 59 99
a 341 857 6
a 794 589 97
a 203 334 31
a 812 954 38
a 323 326 80
a 863 761 96
a 316 145 78
a 209 71 2
a 398 899 72
a 718 740 34
a 288 60 94
a 225 940 7
a 587 607 30
a 18 309 43
a 123 986 16
a 921 327 20
a 557 509 45
a 570 42 82
a 200 556 10
a 359 919 56
a 446 963 36
a 961 888 27
a 976 343 69
a 573 994 74
a 697 705 20
a 36 672 69
a 71 240 15
a 459 876 54
a 42 626 65
a 357 424 76
a 97 44 72
a 479 462 61
a 301 421 32
a 956 83 84
a 960 521 22
a 688 13 74
a 323 687 62
a 961 22 64
a 83 828 57
a 816 500 97
a 903 413 85
a 19 27 26
a 486 343 50
a 101 909 18
a 437 754 72
a 945 382 46
a 702 573 37
a 420 767 97
a 86 946 66
a 74 190 65
a 335 989 3
a 26 502 0
a 707 612 75
a 387 352 67
a 600 676 16
a 10 295 1
a 751 598 91
a 486 10 98
a 652 560 73
a 234 780 91
a 516 402 46
a 138 549 96
a 589 413 52
a 789 822 15
a 993 690 53
a 443 289 72
a 440 639 99
a 320 1020 53
a 891 664 3
a 584 635 44
a 994 847 61
a 32 156 27
a 157 700 43
a 416 954 99
a 460 505 62
a 629 536 6
a 837 455 93
a 777 549 91
a 899 578 6
a 561 726 8
a 855 785 36
a 569 57 72
a 1 817 9
a 64 551 96
a 464 937 0
a 381 52 45
a 417 718 77
a 196 487 58
a 630 915 43
a 505 994 97
a 155 452 38
a 519 717 78
a 257 156 90
a 718 1011 28
a 283 332 31
a 451 247 94
a 62 898 9
a 158 101 88
a 451 979 71
a 465 632 61
a 506 844 32
a 706 361 32
a 232 636 79
a 648 905 44
a 145 827 32
a 308 852 27
a 425 857 38
a 10 434 36
a 536 94 45
a 201 601 85
a 250 699 33
a 798 275 34
a 469 147 98
a 916 383 14
a 442 303 18
a 702 487 16
a 225 279 80
a 647 36 60
a 23 553 15
a 1011 710 78
a 63 646 48
a 306 996 66
a 902 149 79
a 818 464 1
a 566 310 35
a 325 464 83
a 940 418 53
a 981 957 71
a 393 89 39
a 949 28 9
a 597 473 25
a 448 909 75
a 538 851 82
a 920 529 77
a 632 159 21
a 975 794 74
a 849 1024 39
a 988 733 17
a 907 154 40
a 390 126 47
a 811 875 13
a 536 360 38
a 677 735 89
a 1017 998 58
a 390 378 88
a 127 806 74
a 522 233 23
a 532 48 54
a 360 594 76
a 548 860 56
a 343 653 99
a 889 744 91
a 202 142 33
a 412 979 7
a 388 922 48
a 657 675 81
a 687 278 69
a 369 310 0
a 574 787 2
a 913 119 0
a 149 898 28
a 1009 424 4
a 12 539 56
a 858 580 92
a 100 387 85
a 556 464 29
a 969 878 40
a 721 787 14
a 820 634 31
a 498 476 59
a 1024 585 98
a 537 547 25
a 932 64 39
a 364 529 11
a 852 340 31
a 978 295 94
a 358 648 10
a 235 877 64
a 864 953 77
a 453 878 34
a 674 683 10
a 397 1012 47
a 888 486 3
a 40 496 80
a 630 812 60
a 355 129 55
a 23 184 95
a 763 973 22
a 1003 603 22
a 659 696 69
a 266 656 78
a 972 439 15
a 948 520 96
a 587 807 43
a 231 392 66
a 426 44 49
a 816 1015 53
a 701 491 50
a 792 16 22
a 499 764 21
a 43 1008 12
a 835 303 65
a 913 528 83
a 713 682 58
a 628 434 81
a 174 759 14
a 201 922 93
a 907 168 52
a 958 957 76
a 686 696 61
a 558 694 32
a 744 626 16
a 1006 55 15
a 849 288 75
a 354 950 54
a 27 127 94
a 70 503 32
a 917 755 16
a 818 353 57
a 361 977 96
a 298 671 47
a 41 511 62
a 202 431 30
a 990 489 54
a 33 644 47
a 109 4 9
a 407 366 38
a 530 692 76
a 567 281 85
a 1009 494 50
a 917 42 56
a 235 467 82
a 895 814 16
a 270 977 54
a 224 643 37
a 681 790 11
a 824 207 10
a 49 311 20
a 9 660 13
a 807 896 90
a 964 877 49
a 638 793 74
a 53 54 62
a 280 1002 38
a 811 594 29
a 738 857 39
a 468 873 97
