c FILE			: 2_8.txt
a 59 187 7
a 142 89 45
a 170 44 51
a 10 240 99
a 221 17 77
a 89 126 63
a 148 242 90
a 146 117 14
a 200 51 23
a 166 223 76
a 174 161 30
a 14 157 13
a 8 102 40
a 155 34 79
a 28 166 59
a 21 179 72
a 246 216 51
a 56 74 99
a 147 190 8
a 229 202 93
a 172 106 93
a 13 149 37
a 174 211 86
a 92 5 67
a 132 5 69
a 147 70 19
a 147 252 10
a 160 150 25
a 246 26 63
a 117 32 53
a 110 196 7
a 40 138 94
a 248 232 8
a 12 95 37
a 74 66 32
a 221 16 38
a 79 186 91
a 56 158 11
a 132 216 77
a 145 38 18
a 230 63 40
a 11 40 3
a 198 84 81
a 41 102 70
a 4 189 46
a 105 170 31
a 251 18 16
a 125 132 6
a 55 122 17
a 111 18 47
a 152 232 77
a 110 46 36
a 184 99 64
a 236 171 67
a 205 76 44
a 131 82 10
a 33 214 82
a 100 35 48
a 191 144 50
a 68 161 47
a 1 4 91
a 99 80 88
a 51 192 84
a 178 202 1
a 186 194 65
a 61 147 12
a 19 114 63
a 81 17 35
a 224 251 16
a 202 44 7
a 130 106 78
a 150 21 54
a 27 102 40
a 130 228 35
a 15 136 31
a 174 154 63
a 12 79 95
a 44 173 44
a 144 81 14
a 174 170 55
a 47 18 50
a 250 26 21
a 34 132 67
a 248 181 10
a 157 137 10
a 99 134 55
a 159 113 9
a 43 149 55
a 80 255 9
a 106 158 99
a 28 102 24
a 220 86 78
a 243 57 6
a 177 243 38
a 147 72 38
a 33 87 75
a 29 100 28
a 170 113 26
a 215 180 81
a 165 219 98
a 172 245 29
a 89 54 5
a 203 153 63
a 73 210 97
a 182 79 61
a 203 193 38
a 199 207 38
a 136 45 62
a 29 76 11
a 113 90 81
a 42 224 6
a 99 42 9
a 180 128 52
a 54 219 35
a 106 187 27
a 45 94 27
a 64 13 65
a 75 50 2
a 75 232 1
a 82 7 97
a 247 112 22
a 63 241 67
a 97 209 57
a 190 211 72
a 255 22 96
a 215 186 72
a 44 199 32
a 150 215 32
a 103 176 60
a 17 75 61
a 50 2 23
a 103 126 0
a 47 130 90
a 51 207 45
a 200 7 39
a 53 70 52
a 90 205 86
a 197 167 45
a 145 246 24
a 63 11 87
a 239 86 85
a 27 120 22
a 218 102 36
a 215 102 62
a 59 82 80
a 158 105 85
a 181 100 29
a 66 97 85
a 241 30 84
a 206 64 39
a 190 230 18
a 75 208 72
a 178 66 79
a 74 127 30
a 34 148 28
a 154 69 48
a 21 117 34
a 15 158 88
a 41 118 75
a 65 150 31
a 174 54 52
a 249 216 54
a 21 195 95
a 123 93 54
a 100 239 82
a 149 71 10
a 167 112 95
a 183 8 30
a 97 206 25
a 89 64 32
a 65 219 75
a 137 115 55
a 50 168 13
a 44 191 30
a 20 69 99
a 220 173 98
a 75 43 25
a 154 89 87
a 144 192 79
a 218 198 80
a 134 161 8
a 93 232 72
a 49 124 38
a 204 174 61
a 232 29 15
a 163 248 69
a 216 83 25
a 159 94 49
a 183 236 34
a 129 8 18
a 82 147 20
a 199 91 95
a 208 109 96
a 243 50 9
a 112 225 73
a 159 224 59
a 218 186 58
a 248 202 78
a 252 105 28
a 218 247 29
a 190 139 10
a 109 20 88
a 80 94 97
a 188 34 63
a 209 68 45
a 96 155 7
a 70 195 34
a 237 71 49
a 170 192 96
a 104 9 91
a 162 2 21
a 176 184 33
a 223 193 86
a 139 178 9
a 156 144 21
a 184 244 68
a 92 255 25
a 33 160 2
a 163 45 98
a 3 35 7
a 130 249 63
a 224 89 95
a 152 246 91
a 187 128 92
a 168 105 88
a 238 21 98
a 75 149 48
a 114 75 57
a 250 103 73
a 215 11 87
a 19 130 64
a 21 88 61
a 31 228 52
a 31 246 96
a 165 126 1
a 17 23 49
a 88 25 86
a 206 151 63
a 67 228 96
a 165 134 85
a 91 178 11
a 204 26 53
a 52 210 35
a 124 17 29
a 141 73 86
a 175 237 65
a 38 160 39
a 174 79 11
a 131 134 65
a 168 255 24
a 129 231 59
a 147 138 50
a 44 23 42
a 251 234 36
a 192 57 68
a 59 98 0
a 256 194 91
a 248 120 97
a 164 29 91
a 72 212 5
a 133 55 92
a 201 76 39
a 33 222 15
a 86 140 24
a 226 5 84
a 161 202 73
a 178 191 35
a 62 159 57
a 5 98 7
a 43 39 8
a 236 209 59
a 11 148 0
a 21 7 29
a 36 103 48
a 73 113 44
a 187 249 99
a 155 172 89
a 173 145 36
a 228 11 9
a 219 152 63
a 212 88 47
a 109 168 28
a 57 132 13
a 18 245 38
a 118 237 28
a 207 240 81
a 163 128 7
a 114 229 11
a 56 152 6
a 75 45 74
a 27 17 84
a 148 127 59
a 225 163 39
a 57 52 3
a 147 81 19
a 20 24 37
a 202 49 75
a 250 64 86
a 231 20 93
a 251 58 93
a 246 195 14
a 133 32 11
a 166 138 81
a 160 131 26
a 203 159 85
a 9 122 6
a 76 141 34
a 25 199 97
a 169 5 84
a 62 171 76
a 75 134 45
a 256 46 52
a 25 109 66
a 39 228 65
a 230 112 1
a 128 158 1
a 77 88 17
a 107 8 51
a 187 236 33
a 135 117 42
a 164 37 17
a 8 175 26
a 142 236 28
a 127 49 90
a 101 31 28
a 41 96 99
a 15 147 62
a 153 231 2
a 45 188 24
a 155 193 91
a 53 180 35
a 70 19 85
a 39 240 8
a 165 124 33
a 24 151 89
a 54 230 61
a 233 24 45
a 70 176 17
a 132 28 39
a 69 204 54
a 251 231 15
a 12 179 16
a 137 72 51
a 248 107 98
a 154 54 30
a 127 33 38
a 24 4 48
a 217 60 68
a 163 185 86
a 225 84 39
a 183 159 22
a 220 193 33
a 233 243 89
a 211 256 87
a 180 137 88
a 200 91 99
a 149 49 4
a 75 19 36
a 253 236 97
a 7 163 48
a 47 83 59
a 212 174 59
a 72 215 45
a 44 181 88
a 155 60 15
a 62 113 96
a 145 223 11
a 236 79 47
a 50 92 72
a 132 108 65
a 199 127 78
a 96 54 82
a 10 83 90
a 217 183 81
a 201 128 99
a 87 117 4
a 62 51 98
a 42 96 53
a 81 217 9
a 192 242 88
a 77 110 86
a 211 151 4
a 215 64 67
a 193 212 10
a 31 112 34
a 62 111 84
a 33 175 27
a 179 176 41
a 236 192 31
a 128 197 24
a 252 222 12
a 54 49 26
a 128 92 66
a 232 235 51
a 17 107 40
a 110 227 20
a 202 250 69
a 83 222 81
a 126 76 83
a 179 108 7
a 134 227 74
a 220 41 26
a 200 119 92
a 221 168 9
a 19 185 68
a 224 140 12
a 165 33 72
a 77 41 57
a 38 77 21
a 10 108 45
a 4 246 63
a 88 65 99
a 221 81 17
a 186 183 46
a 92 133 9
a 18 209 33
a 237 155 65
a 242 152 19
a 158 157 71
a 255 201 19
a 201 120 38
a 70 65 66
a 74 60 34
a 162 53 16
a 226 148 92
a 170 160 15
a 226 228 31
a 169 210 67
a 120 179 93
a 102 77 14
a 88 82 61
a 142 143 96
a 172 142 38
a 70 35 64
a 97 33 91
a 75 222 1
a 29 172 41
a 83 176 35
a 11 177 9
a 220 65 1
a 2 247 1
a 217 221 53
a 74 6 25
a 18 215 22
a 77 120 78
a 234 222 4
a 161 36 29
a 173 192 11
a 78 88 61
a 129 126 22
a 5 108 95
a 112 22 67
a 27 177 48
a 48 51 48
a 215 225 16
a 157 149 23
a 242 237 24
a 74 46 69
a 233 189 69
a 241 74 59
a 187 150 5
a 214 15 33
a 215 40 57
a 100 63 30
a 37 59 59
a 70 40 55
a 29 233 29
a 218 161 48
a 181 67 99
a 179 238 2
a 130 138 78
a 15 23 41
a 188 251 29
a 47 164 92
a 47 69 23
a 191 130 94
a 13 206 91
a 37 123 29
a 111 198 54
a 105 215 60
a 241 203 34
a 249 155 49
a 2 34 72
a 7 17 61
a 89 235 74
a 227 255 22
a 149 247 91
a 174 46 43
a 52 254 99
a 182 164 85
a 185 251 53
a 90 54 42
a 109 182 36
a 58 186 18
a 159 110 20
a 191 163 79
a 135 67 65
a 182 179 79
a 99 28 87
a 12 243 15
a 23 180 44
a 238 115 26
a 151 154 95
a 212 78 32
a 114 234 74
a 96 221 62
a 242 196 85
a 9 127 73
a 78 101 88
a 247 91 12
a 92 73 6
a 118 184 90
a 229 198 29
a 178 224 60
a 167 217 37
a 224 90 13
a 114 6 42
a 93 88 76
a 68 199 20
a 83 91 54
a 235 241 95
a 181 124 43
a 67 74 68
a 180 103 12
a 14 225 77
a 139 158 28
a 61 208 50
a 127 217 64
a 15 12 15
a 222 256 53
a 142 230 68
a 180 254 25
a 185 178 42
a 250 89 87
a 37 169 38
a 113 46 92
a 213 238 19
a 37 54 70
a 168 192 77
a 187 154 15
a 87 118 48
a 196 138 40
a 63 215 46
a 182 105 92
a 206 157 84
a 9 198 38
a 217 119 99
a 150 208 11
a 203 128 77
a 120 230 88
a 123 111 23
a 8 47 49
a 211 103 70
a 107 138 42
a 122 163 80
a 69 156 45
a 81 249 80
a 149 17 55
a 57 200 73
a 245 194 75
a 28 188 45
a 169 210 88
a 154 98 41
a 219 90 63
a 65 179 60
a 86 208 64
a 212 180 41
a 241 199 27
a 145 212 39
a 169 243 55
a 63 128 86
a 134 113 98
a 156 56 4
a 45 38 97
a 175 136 52
a 242 175 43
a 57 219 38
a 25 170 68
a 215 162 78
a 62 153 36
a 182 63 90
a 121 39 21
a 31 47 10
a 168 106 86
a 115 139 4
a 161 32 84
a 18 79 70
a 72 162 1
a 206 91 90
a 146 96 91
a 139 50 27
a 48 131 63
a 29 45 14
a 31 208 29
a 209 43 35
a 26 135 49
a 117 182 88
a 203 241 63
a 216 210 91
a 79 254 55
a 75 252 15
a 132 45 58
a 124 222 14
a 199 70 44
a 108 121 25
a 251 85 44
a 12 251 56
a 84 221 37
a 45 174 51
a 215 170 60
a 148 235 55
a 58 198 9
a 104 187 44
